week,region,country,betaMean,betaStd
2018-07-16/2018-07-22,Caucasus and Central Asia,Kazakhstan,-1.2983999424127735,0.24367631121902325
2018-07-16/2018-07-22,Caucasus and Central Asia,Kyrgyzstan,-2.069021807415224,0.2959662455287084
2018-07-16/2018-07-22,Caucasus and Central Asia,Tajikistan,-2.101310761775172,0.32503061219032875
2018-07-16/2018-07-22,Caucasus and Central Asia,Turkmenistan,0.4541318308898752,1.0416977920886556
2018-07-16/2018-07-22,Caucasus and Central Asia,Uzbekistan,1.8668461783255375,0.40693756027331257
2018-07-23/2018-07-29,Caucasus and Central Asia,Afghanistan,3.3865890581378073,0.13061106638450545
2018-07-23/2018-07-29,Caucasus and Central Asia,Armenia,-0.5670952694641811,0.2227044744419216
2018-07-23/2018-07-29,Caucasus and Central Asia,Azerbaijan,2.571686525847616,0.12604923048348304
2018-07-23/2018-07-29,Caucasus and Central Asia,Georgia,0.14736090931069015,0.17539111371211696
2018-07-23/2018-07-29,Caucasus and Central Asia,Kazakhstan,-1.1963948544516843,0.2540710478955934
2018-07-23/2018-07-29,Caucasus and Central Asia,Kyrgyzstan,-2.052030724518662,0.32229219196447234
2018-07-23/2018-07-29,Caucasus and Central Asia,Tajikistan,-2.0470770149803057,0.3296136678831544
2018-07-23/2018-07-29,Caucasus and Central Asia,Turkmenistan,1.5844870264420043,0.7711090668358027
